user_id,poi_id,timestamp,action
U0011,1056,1756913487,click
U0011,1042,1757086287,click
U0011,1159,1757086287,click
U0011,1056,1757345487,click
U0011,1159,1758382287,click
U0011,1124,1758727887,click
U0011,7045,1759764687,click
U0011,4152,1759937487,click
U0011,1038,1760023887,fav
U0011,1292,1761319887,fav
U0011,1149,1761319887,fav
U0011,1269,1762615887,visit
U0011,1269,1762615887,click
U0012,1138,1747063887,click
U0012,2030,1747063887,click
U0012,1324,1747150287,click
U0012,1280,1748100687,visit
U0012,4101,1748100687,click
U0012,1006,1748187087,fav
U0012,1132,1749742287,fav
U0012,1124,1749742287,visit
U0012,1045,1749828687,click
U0012,5118,1750519887,fav
U0012,1131,1750865487,click
U0012,1177,1750865487,click
U0012,4056,1751211087,click
U0012,1138,1751211087,click
U0012,1065,1751211087,click
U0012,4066,1751211087,click
U0012,1225,1751815887,fav
U0012,1324,1751902287,click
U0012,1132,1752075087,click
U0012,1035,1752507087,click
U0012,1280,1752852687,click
U0012,5049,1753803087,click
U0012,1289,1753803087,click
U0012,1202,1753889487,click
U0012,1186,1753889487,click
U0012,1006,1753889487,fav
U0012,1271,1754062287,fav
U0012,1264,1754494287,click
U0012,1034,1754753487,click
U0012,5053,1754926287,click
U0012,1056,1755271887,click
U0012,1286,1755358287,click
U0012,1172,1755444687,fav
U0012,1193,1755531087,click
U0012,1006,1755703887,fav
U0012,1132,1756827087,click
U0012,1200,1757345487,visit
U0012,1192,1757431887,click
U0012,1142,1757518287,click
U0012,1053,1758123087,click
U0012,1163,1758295887,visit
U0012,1308,1758555087,fav
U0012,1271,1758641487,fav
U0012,1037,1758814287,click
U0012,3125,1759591887,fav
U0012,6020,1759851087,click
U0012,1035,1760283087,click
U0012,1037,1760369487,fav
U0012,8106,1760628687,click
U0012,1237,1762270287,click
U0012,3015,1762529487,fav
U0012,1167,1762529487,click
U0013,2146,1747063887,click
U0013,3152,1747927887,click
U0013,1214,1748187087,visit
U0013,1111,1749051087,click
U0013,1099,1749051087,click
U0013,1286,1749223887,click
U0013,8057,1749396687,visit
U0013,1099,1749483087,fav
U0013,1010,1749483087,click
U0013,1076,1750001487,visit
U0013,1272,1750692687,fav
U0013,1077,1750779087,click
U0013,4082,1751470287,fav
U0013,5015,1751729487,click
U0013,7021,1752334287,fav
U0013,1162,1752507087,fav
U0013,5075,1752679887,click
U0013,1269,1753111887,visit
U0013,1046,1753716687,fav
U0013,6092,1753803087,click
U0013,6109,1753975887,fav
U0013,1269,1754148687,click
U0013,1034,1754235087,click
U0013,5107,1755271887,click
U0013,1213,1755444687,visit
U0013,1098,1755531087,click
U0013,1043,1756308687,visit
U0013,3106,1756395087,click
U0013,3151,1756395087,fav
U0013,1074,1756740687,fav
U0013,1237,1757259087,click
U0013,1162,1757604687,click
U0013,1046,1757777487,click
U0013,1269,1758036687,click
U0013,6019,1758209487,fav
U0013,1099,1758295887,visit
U0013,1053,1758295887,click
U0013,1214,1758468687,click
U0013,1074,1759419087,click
U0013,1278,1759419087,visit
U0013,1218,1759678287,fav
U0013,1112,1759678287,fav
U0013,1077,1759764687,click
U0013,1290,1760023887,click
U0013,4070,1760023887,click
U0013,4021,1760369487,click
U0013,6094,1760455887,click
U0013,1178,1760542287,fav
U0013,1079,1760801487,click
U0013,1178,1761492687,click
U0013,1034,1761579087,fav
U0013,1047,1762443087,click
U0014,1088,1747236687,click
U0014,1202,1747409487,click
U0014,3028,1747582287,fav
U0014,5020,1747582287,click
U0014,1286,1748100687,click
U0014,1325,1748359887,click
U0014,1174,1748791887,click
U0014,7018,1749051087,fav
U0014,1237,1749051087,visit
U0014,1219,1749223887,click
U0014,1253,1749483087,click
U0014,1111,1749483087,visit
U0014,4233,1749655887,fav
U0014,8010,1750087887,click
U0014,1269,1751470287,click
U0014,8114,1751556687,click
U0014,1052,1751556687,click
U0014,1200,1752075087,visit
U0014,1325,1752334287,click
U0014,4057,1752939087,click
U0014,4236,1753543887,click
U0014,6073,1753716687,fav
U0014,1321,1753803087,click
U0014,4134,1754580687,click
U0014,1108,1754926287,click
U0014,1326,1755876687,fav
U0014,1297,1757259087,click
U0014,1113,1757259087,click
U0014,1088,1757431887,click
U0014,1286,1757777487,click
U0014,1056,1757950287,click
U0014,1049,1757950287,visit
U0014,1239,1758123087,visit
U0014,1076,1758209487,click
U0014,1052,1758295887,click
U0014,1056,1761233487,click
U0014,1202,1761579087,visit
U0014,1278,1761665487,fav
U0014,1209,1761751887,click
U0014,1320,1761924687,click
U0014,1247,1762011087,fav
U0014,1173,1762011087,click
U0014,8097,1762615887,visit
U0015,1297,1747409487,click
U0015,1185,1750001487,click
U0015,1185,1751211087,visit
U0015,1099,1751815887,click
U0015,1298,1752420687,click
U0015,1232,1754753487,visit
U0015,1281,1754926287,visit
U0015,6041,1756222287,click
U0015,6073,1756308687,click
U0015,1240,1756999887,click
U0015,1033,1757172687,fav
U0015,1189,1757345487,visit
U0015,1194,1758382287,click
U0015,3076,1758555087,click
U0015,1229,1760283087,click
U0015,1217,1761147087,click
U0015,1240,1761665487,fav
U0015,1240,1761838287,click
U0015,1042,1762270287,click
U0015,7091,1762529487,fav
U0015,1217,1762529487,click
U0016,3098,1747495887,click
U0016,5059,1747582287,click
U0016,1160,1747582287,click
U0016,7034,1748014287,click
U0016,1292,1748100687,click
U0016,1155,1748187087,click
U0016,1146,1748446287,click
U0016,1063,1748446287,visit
U0016,1285,1748532687,click
U0016,1303,1748791887,fav
U0016,5013,1748878287,fav
U0016,1287,1749310287,click
U0016,1286,1750001487,click
U0016,1202,1750260687,click
U0016,7038,1750606287,click
U0016,1145,1751297487,fav
U0016,1183,1751643087,fav
U0016,6014,1751729487,click
U0016,5066,1751729487,fav
U0016,1155,1752161487,visit
U0016,1292,1752420687,click
U0016,1153,1752593487,fav
U0016,1014,1753111887,fav
U0016,1038,1753111887,fav
U0016,1134,1753630287,fav
U0016,1200,1754235087,click
U0016,1260,1754580687,visit
U0016,1104,1755271887,click
U0016,1024,1756395087,fav
U0016,5109,1756395087,fav
U0016,1159,1756654287,fav
U0016,2007,1756740687,click
U0016,1104,1756827087,click
U0016,1081,1756999887,fav
U0016,3051,1757086287,click
U0016,1159,1757431887,click
U0016,1292,1757691087,click
U0016,1036,1757950287,click
U0016,6095,1758209487,click
U0016,4069,1758209487,click
U0016,1024,1758468687,visit
U0016,8085,1758468687,fav
U0016,1094,1758987087,visit
U0016,1290,1759073487,click
U0016,7030,1760023887,click
U0016,1136,1760023887,click
U0016,1038,1760023887,visit
U0016,1153,1760455887,fav
U0016,4095,1760801487,click
U0016,7065,1761060687,click
U0016,1078,1761492687,fav
U0016,6085,1761579087,visit
U0016,2075,1762097487,click
U0016,1116,1762356687,visit
U0017,1247,1747063887,fav
U0017,1009,1747063887,visit
U0017,1094,1747236687,click
U0017,1188,1747927887,click
U0017,1138,1748878287,click
U0017,1009,1748964687,fav
U0017,1247,1749051087,click
U0017,1007,1750087887,click
U0017,1054,1750865487,click
U0017,1268,1750951887,fav
U0017,2177,1751988687,click
U0017,2043,1752507087,click
U0017,1153,1753025487,click
U0017,1133,1753457487,click
U0017,1093,1753543887,fav
U0017,8057,1753630287,visit
U0017,8010,1753716687,fav
U0017,1039,1753803087,fav
U0017,1162,1754407887,click
U0017,8046,1754494287,click
U0017,6102,1755012687,fav
U0017,5069,1755012687,click
U0017,1326,1755012687,fav
U0017,1270,1755617487,click
U0017,1093,1755876687,visit
U0017,6036,1756222287,fav
U0017,1011,1756222287,visit
U0017,1017,1756222287,click
U0017,1008,1756999887,click
U0017,1019,1756999887,fav
U0017,1129,1757172687,click
U0017,4053,1757172687,click
U0017,3042,1757172687,click
U0017,6015,1757259087,click
U0017,1020,1757259087,click
U0017,1096,1757518287,click
U0017,1097,1757604687,click
U0017,1008,1757863887,visit
U0017,1278,1758036687,click
U0017,1011,1758555087,fav
U0017,1270,1758641487,fav
U0017,1005,1759591887,visit
U0017,5115,1759937487,fav
U0017,1097,1760023887,fav
U0017,1094,1760023887,click
U0017,1054,1760369487,click
U0017,1262,1760455887,fav
U0017,1162,1760715087,fav
U0017,1274,1761233487,fav
U0017,1096,1761406287,fav
U0017,1020,1761492687,click
U0017,1004,1761579087,fav
U0017,1003,1761579087,visit
U0017,1326,1761665487,click
U0017,1020,1762183887,click
U0018,1267,1747063887,fav
U0018,1044,1747495887,click
U0018,1189,1747841487,fav
U0018,1075,1747927887,fav
U0018,1269,1747927887,click
U0018,1042,1748100687,visit
U0018,1191,1748100687,click
U0018,1019,1748619087,visit
U0018,6111,1749569487,fav
U0018,7030,1750347087,click
U0018,1099,1751038287,click
U0018,1033,1751038287,click
U0018,1127,1751211087,fav
U0018,1210,1751729487,click
U0018,1033,1752247887,visit
U0018,2032,1752679887,click
U0018,1276,1752939087,click
U0018,1018,1753371087,click
U0018,1195,1753716687,fav
U0018,1184,1753889487,click
U0018,1166,1754148687,click
U0018,3055,1754667087,click
U0018,1067,1754753487,click
U0018,4123,1754926287,click
U0018,1189,1754926287,click
U0018,1153,1755617487,click
U0018,2038,1755703887,visit
U0018,1326,1755876687,click
U0018,1166,1756999887,click
U0018,1057,1757259087,click
U0018,1152,1757431887,visit
U0018,6032,1757863887,click
U0018,1290,1758209487,visit
U0018,1326,1758382287,click
U0018,1213,1758727887,fav
U0018,4052,1758727887,click
U0018,7078,1758727887,click
U0018,1074,1759073487,click
U0018,1135,1759505487,click
U0018,1194,1760196687,fav
U0018,1181,1760369487,click
U0018,1210,1760455887,fav
U0018,1047,1760628687,fav
U0018,1047,1760974287,fav
U0018,5031,1761406287,click
U0018,1067,1761665487,click
U0018,1184,1761924687,click
U0018,1278,1762615887,click
U0019,1055,1748446287,visit
U0019,2133,1748446287,fav
U0019,4023,1748964687,fav
U0019,1063,1749655887,click
U0019,1139,1751124687,visit
U0019,1136,1752507087,visit
U0019,1081,1753975887,click
U0019,1081,1754580687,visit
U0019,1113,1755790287,fav
U0019,1125,1756049487,click
U0019,1023,1758295887,click
U0019,1134,1759678287,click
U0019,1274,1760110287,click
U0019,1063,1760283087,click
U0019,1116,1761924687,click
U0019,1198,1762615887,fav
U0019,1063,1762615887,click
U0020,1038,1747063887,click
U0020,1329,1747063887,click
U0020,1152,1747927887,click
U0020,1183,1748446287,click
U0020,3137,1748532687,fav
U0020,1112,1748878287,click
U0020,5041,1748878287,fav
U0020,1059,1749137487,visit
U0020,4175,1749483087,click
U0020,1065,1749828687,click
U0020,1237,1750260687,click
U0020,1180,1750433487,fav
U0020,1161,1750606287,click
U0020,1142,1751211087,click
U0020,1151,1751470287,visit
U0020,1065,1751815887,click
U0020,1186,1751988687,fav
U0020,1131,1752075087,fav
U0020,1299,1752334287,fav
U0020,1065,1752420687,click
U0020,1139,1752507087,fav
U0020,1156,1752939087,click
U0020,1180,1753284687,visit
U0020,1308,1753371087,fav
U0020,8055,1753457487,click
U0020,1299,1753803087,click
U0020,2177,1754148687,click
U0020,1308,1754235087,click
U0020,1308,1754407887,fav
U0020,2126,1754580687,fav
U0020,2159,1755012687,click
U0020,1314,1755531087,visit
U0020,1150,1756135887,click
U0020,7038,1756222287,click
U0020,1290,1756222287,fav
U0020,1124,1756481487,click
U0020,1035,1756740687,click
U0020,2120,1757086287,click
U0020,1183,1757259087,click
U0020,1286,1757604687,fav
U0020,1143,1757691087,click
U0020,1237,1757777487,click
U0020,1065,1757863887,click
U0020,1150,1757863887,fav
U0020,1201,1758814287,visit
U0020,1067,1758814287,visit
U0020,3013,1759678287,click
U0020,5102,1760455887,click
U0020,1314,1760715087,visit
U0020,1148,1761838287,visit
U0020,6080,1762183887,click
U0020,3139,1762270287,click
U0020,1089,1762615887,click
U0021,1123,1747150287,click
U0021,1226,1747236687,click
U0021,1054,1747927887,click
U0021,1032,1748014287,click
U0021,1138,1748014287,fav
U0021,3108,1748100687,click
U0021,4186,1748187087,fav
U0021,1097,1748187087,fav
U0021,1291,1748791887,click
U0021,1280,1749051087,click
U0021,1094,1749396687,click
U0021,1032,1749742287,click
U0021,5113,1750347087,click
U0021,1095,1750606287,fav
U0021,3115,1750606287,visit
U0021,4003,1750692687,fav
U0021,1148,1751038287,fav
U0021,1256,1751297487,click
U0021,1172,1751383887,click
U0021,2077,1751383887,click
U0021,1289,1751470287,click
U0021,2039,1751470287,fav
U0021,2049,1751815887,click
U0021,1172,1752247887,click
U0021,3109,1752507087,click
U0021,1016,1752766287,click
U0021,1181,1753025487,click
U0021,5116,1753111887,visit
U0021,2141,1753198287,click
U0021,3041,1753543887,click
U0021,1168,1753630287,fav
U0021,1096,1754148687,click
U0021,1162,1754753487,fav
U0021,1019,1755617487,click
U0021,1275,1756135887,visit
U0021,1096,1756913487,fav
U0021,4057,1757950287,visit
U0021,1256,1758295887,visit
U0021,1102,1758382287,click
U0021,1167,1758468687,click
U0021,1231,1758641487,visit
U0021,1016,1758641487,click
U0021,1137,1758814287,click
U0021,5051,1758814287,click
U0021,1172,1759332687,click
U0021,4147,1759678287,visit
U0021,1280,1759937487,click
U0021,1039,1759937487,click
U0021,4146,1760283087,fav
U0021,1032,1760455887,click
U0021,8075,1760628687,click
U0021,1172,1760801487,click
U0021,1323,1761060687,click
U0021,1017,1761924687,visit
U0022,4233,1747063887,click
U0022,1107,1747409487,visit
U0022,1130,1747841487,visit
U0022,1088,1748187087,click
U0022,1229,1748359887,fav
U0022,1088,1748705487,click
U0022,2037,1748878287,click
U0022,1229,1748964687,click
U0022,1130,1749137487,click
U0022,3032,1749483087,click
U0022,1206,1750087887,click
U0022,1298,1750087887,click
U0022,4118,1750087887,fav
U0022,1219,1750260687,visit
U0022,1122,1750433487,click
U0022,3072,1750951887,click
U0022,1267,1751383887,fav
U0022,1298,1751470287,click
U0022,4080,1751815887,click
U0022,1122,1752075087,click
U0022,1108,1752247887,click
U0022,1130,1752766287,click
U0022,1253,1752939087,visit
U0022,1235,1753284687,fav
U0022,1219,1753371087,click
U0022,1076,1753889487,fav
U0022,3137,1754062287,fav
U0022,1185,1754580687,fav
U0022,1206,1754667087,click
U0022,1219,1754839887,fav
U0022,1229,1755444687,click
U0022,3009,1755444687,fav
U0022,1219,1755617487,visit
U0022,1219,1755703887,fav
U0022,1297,1756135887,visit
U0022,1185,1756308687,click
U0022,1088,1756827087,click
U0022,1130,1757086287,visit
U0022,1088,1757518287,click
U0022,3085,1757950287,visit
U0022,1052,1758295887,fav
U0022,1208,1758295887,click
U0022,2147,1758382287,click
U0022,1130,1758641487,click
U0022,4096,1759159887,click
U0022,1107,1759332687,visit
U0022,1107,1760196687,visit
U0022,1130,1760283087,fav
U0022,1107,1760542287,click
U0022,1298,1762183887,click
U0022,1108,1762356687,click
U0022,1076,1762529487,click
U0023,4010,1747150287,visit
U0023,2184,1747150287,click
U0023,1146,1747236687,visit
U0023,3137,1747668687,click
U0023,1290,1747755087,fav
U0023,1136,1748187087,click
U0023,2080,1748187087,fav
U0023,1180,1749137487,fav
U0023,6112,1749310287,click
U0023,4023,1749742287,click
U0023,1255,1750174287,click
U0023,1014,1750519887,click
U0023,1201,1750951887,fav
U0023,1035,1751038287,click
U0023,1165,1751038287,click
U0023,4050,1751297487,visit
U0023,1325,1751643087,click
U0023,1114,1751988687,click
U0023,1068,1752334287,visit
U0023,1153,1752420687,click
U0023,1202,1752593487,click
U0023,1139,1752852687,click
U0023,1154,1753111887,fav
U0023,4175,1753198287,click
U0023,2060,1754062287,fav
U0023,1136,1754235087,click
U0023,1153,1754494287,fav
U0023,1024,1754580687,click
U0023,1150,1754839887,fav
U0023,1292,1755531087,click
U0023,1307,1755876687,visit
